Neighborhood,Neighborhood_Latitude,Neighborhood_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue_Category
Bairamalguda,17.34027778,78.54111111,Hotel Sitara Grand,17.345783951897733,78.552562674875,Indian Restaurant
Bairamalguda,17.34027778,78.54111111,Chutneys,17.353119,78.546454,South Indian Restaurant
Balkampet,17.442,78.45100000000001,Mekong,17.437151274600346,78.45430121130967,Chinese Restaurant
Balkampet,17.442,78.45100000000001,Blue Fox,17.437054394233186,78.44591210514756,Indian Restaurant
Balkampet,17.442,78.45100000000001,10 Downing Street,17.43586817493973,78.45744348829194,Chinese Restaurant
Balkampet,17.442,78.45100000000001,Kritunga Restaurant,17.438082737140608,78.44289661694181,Indian Restaurant
Balkampet,17.442,78.45100000000001,Deccan Pavilion,17.432347146494337,78.45741344776343,Indian Restaurant
Balkampet,17.442,78.45100000000001,Sher-e-Punjab Dhaba,17.438454224287543,78.4522620128154,Indian Restaurant
Balkampet,17.442,78.45100000000001,Greenland Restaurant,17.443589418986605,78.44916991701638,Indian Restaurant
Balkampet,17.442,78.45100000000001,Ohris de thali,17.435726413930542,78.4576451610357,Indian Restaurant
Balkampet,17.442,78.45100000000001,RationWala,17.441667100520036,78.45198444968581,Convenience Store
Balkampet,17.442,78.45100000000001,Minerva Coffee Shop,17.42883909717371,78.45557250567258,Indian Restaurant
Balkampet,17.442,78.45100000000001,Needs Fast Food Joint,17.4357208652736,78.46141381604278,Indian Restaurant
Balkampet,17.442,78.45100000000001,Hyderabad House,17.441490732514957,78.44767657337398,Indian Restaurant
Balkampet,17.442,78.45100000000001,Mainland China,17.431588393827298,78.45626994043373,Chinese Restaurant
Balkampet,17.442,78.45100000000001,Chopsticks,17.429909797696908,78.44567364201872,Chinese Restaurant
Balkampet,17.442,78.45100000000001,Rayalaseema Ruchulu,17.432852886801484,78.44673135238882,Indian Restaurant
Balkampet,17.442,78.45100000000001,Jalpaan,17.430403204135402,78.45617501760782,Indian Restaurant
Balkampet,17.442,78.45100000000001,Haveli,17.43660259838764,78.4570359807387,Indian Restaurant
Balkampet,17.442,78.45100000000001,Sigree,17.431451493753304,78.4561941290485,Indian Restaurant
Balkampet,17.442,78.45100000000001,Saffron Soul,17.437061785342323,78.4544269793751,Indian Restaurant
Balkampet,17.442,78.45100000000001,Bawarche Resturant,17.448297331074254,78.44953075886511,Indian Restaurant
Balkampet,17.442,78.45100000000001,Roll Call,17.42617004639488,78.44810710113613,Indian Restaurant
Balkampet,17.442,78.45100000000001,Naivedyam,17.43542544070908,78.45192893696952,Indian Restaurant
Balkampet,17.442,78.45100000000001,TajMahal Delite,17.447704132068953,78.4472824158408,Indian Restaurant
Balkampet,17.442,78.45100000000001,Chutney's,17.426218700432162,78.44756949715595,Indian Restaurant
Balkampet,17.442,78.45100000000001,Shriji Rasoi,17.43585551928257,78.451173961037,Indian Restaurant
Balkampet,17.442,78.45100000000001,Ratnadeep Super Market,17.425265828130325,78.45720470635673,Convenience Store
Balkampet,17.442,78.45100000000001,Sitara Restaurent,17.431068896932356,78.44824282520119,Indian Restaurant
Balkampet,17.442,78.45100000000001,Swagath,17.43266913655031,78.44698818458002,Indian Restaurant
Balkampet,17.442,78.45100000000001,Ohris 70 Mm,17.43176209502125,78.46493344845405,Indian Restaurant
Balkampet,17.442,78.45100000000001,almas bakery,17.442597630700448,78.44141983730997,Indian Restaurant
Balkampet,17.442,78.45100000000001,Esi Hospital,17.445238172128406,78.43978758241427,Pharmacy
Balkampet,17.442,78.45100000000001,Image Hospitals,17.431148009741424,78.44660997390747,Hospital
Balkampet,17.442,78.45100000000001,Vivekananda hospital,17.431164641509426,78.45567042662621,Hospital
Balkampet,17.442,78.45100000000001,Tansen,17.431884367522734,78.46506696496624,Indian Restaurant
Balkampet,17.442,78.45100000000001,Titan eye,17.42985927822701,78.45595908186124,Pharmacy
Balkampet,17.442,78.45100000000001,Shanbhag Samarth Restaurant,17.426235123015974,78.45069427589142,Indian Restaurant
Balkampet,17.442,78.45100000000001,CARE Clinics,17.4300241470337,78.4433484077454,Hospital
Balkampet,17.442,78.45100000000001,Noodles King,17.43016514554016,78.44220264420345,Chinese Restaurant
Balkampet,17.442,78.45100000000001,Canton Chinese n  Indian,17.42832235921613,78.45633100182798,Chinese Restaurant
Balkampet,17.442,78.45100000000001,Kamat Lingapur Hotel,17.444212008592142,78.46627195796374,Indian Restaurant
Balkampet,17.442,78.45100000000001,A One restaurant,17.43047028708674,78.46098266263482,Indian Restaurant
Balkampet,17.442,78.45100000000001,Banjara Darbar,17.426496607565145,78.45144597506658,Indian Restaurant
Balkampet,17.442,78.45100000000001,Y2K Chicken Restaurant,17.42640349608807,78.45216751098633,Indian Restaurant
Balkampet,17.442,78.45100000000001,The Hyderabad Public School,17.444069017479233,78.45920084621848,High School
Balkampet,17.442,78.45100000000001,Pista House,17.43688392719569,78.4352460016669,Indian Restaurant
Balkampet,17.442,78.45100000000001,Vellanki Foods,17.439050243816848,78.43655630723877,Indian Restaurant
Balkampet,17.442,78.45100000000001,Seventh Heaven Restaurant,17.42788,78.4526,Indian Restaurant
Balkampet,17.442,78.45100000000001,Morning Mist - Nutraceutical Food Supplements,17.426297366196533,78.44426966975597,Pharmacy
Balkampet,17.442,78.45100000000001,SJ Palate Restaurant,17.425554973767465,78.45669181841322,Indian Restaurant
Balkampet,17.442,78.45100000000001,Akson Cafeteria,17.42473647008513,78.4537830453919,Indian Restaurant
Balkampet,17.442,78.45100000000001,Mainland China,17.444004060620607,78.46923079105609,Chinese Restaurant
Balkampet,17.442,78.45100000000001,Navarasa at Hotel Transit,17.444561981135248,78.46933364868164,Indian Restaurant
Balkampet,17.442,78.45100000000001,Varun Tiffin center,17.436604,78.433244,Indian Restaurant
Balkampet,17.442,78.45100000000001,Healthy Mother,17.444725747295916,78.43249082565308,Hospital
Balkampet,17.442,78.45100000000001,EThames Business School,17.4270327081093,78.45178460376616,Trade School
Balkampet,17.442,78.45100000000001,Southern Mirchi,17.426418985546402,78.44855974848853,South Indian Restaurant
Balkampet,17.442,78.45100000000001,Saravana Bhavan Dosa Stall,17.435001810234766,78.45820168323267,South Indian Restaurant
Balkampet,17.442,78.45100000000001,pondy parottas,17.439912,78.440578,South Indian Restaurant
Balkampet,17.442,78.45100000000001,Paradise Restaurant,17.444502885324784,78.46242814829847,Hyderabadi Restaurant
Balkampet,17.442,78.45100000000001,Oh! Calcutta.,17.431451923189055,78.45626577713341,Bengali Restaurant
Balkampet,17.442,78.45100000000001,SRIKANYA COMFORT,17.429810138057995,78.45534744345082,Andhra Restaurant
Banjara Hills,17.415,78.44,Zafraan Exotica,17.41032532519568,78.4372992545256,Indian Restaurant
Banjara Hills,17.415,78.44,Ohris Banjara,17.40838106210541,78.43894016098893,Indian Restaurant
Banjara Hills,17.415,78.44,Ohri's Far East,17.40834187048942,78.43893460024653,Chinese Restaurant
Banjara Hills,17.415,78.44,Sahib Sindh Sultan,17.414801603673457,78.44911665548197,Indian Restaurant
Banjara Hills,17.415,78.44,Sarvi,17.41269784920106,78.4497038615383,Indian Restaurant
Banjara Hills,17.415,78.44,Khan Saab,17.41866507922024,78.44842792269989,Indian Restaurant
Banjara Hills,17.415,78.44,Barbeque Nation,17.415006386717224,78.44986900354539,Indian Restaurant
Banjara Hills,17.415,78.44,Aromas of China,17.41510047569654,78.44935866521905,Chinese Restaurant
Banjara Hills,17.415,78.44,Tabla - The Food Beat,17.412148325321816,78.44976126249978,Indian Restaurant
Banjara Hills,17.415,78.44,Angeethi,17.415801316858133,78.44925997766563,Indian Restaurant
Banjara Hills,17.415,78.44,Bikanervala,17.4107930193358,78.44979337882813,Indian Restaurant
Banjara Hills,17.415,78.44,Hyderabadi Kababs,17.41483203827743,78.43823488042528,Indian Restaurant
Banjara Hills,17.415,78.44,Rock Castle Restaurant,17.42095531280431,78.4422581621956,Indian Restaurant
Banjara Hills,17.415,78.44,Nanking C-R,17.425830335498134,78.4363326388167,Chinese Restaurant
Banjara Hills,17.415,78.44,Sitara Grand,17.407582512691874,78.44043104922373,Indian Restaurant
Banjara Hills,17.415,78.44,Silver Salt,17.409689844696395,78.44966875077641,Indian Restaurant
Banjara Hills,17.415,78.44,Roll Call,17.42617004639488,78.44810710113613,Indian Restaurant
Banjara Hills,17.415,78.44,Chutney's,17.426218700432162,78.44756949715595,Indian Restaurant
Banjara Hills,17.415,78.44,DineHill,17.405255858379928,78.4516736049954,Indian Restaurant
Banjara Hills,17.415,78.44,Star Hospitals,17.415578807471167,78.44544582966434,Hospital
Banjara Hills,17.415,78.44,Shadab Restaurant,17.425744701700108,78.43807652333173,Indian Restaurant
Banjara Hills,17.415,78.44,Chopsticks,17.429909797696908,78.44567364201872,Chinese Restaurant
Banjara Hills,17.415,78.44,CARE OUT PATIENT CENTRE,17.414201909844554,78.44675002434882,Hospital
Banjara Hills,17.415,78.44,Tadka,17.408466982254115,78.43909358860837,Indian Restaurant
Banjara Hills,17.415,78.44,Utupura,17.415766420531444,78.4472498723933,Indian Restaurant
Banjara Hills,17.415,78.44,Utupura Kerala Restaurant,17.415674386018914,78.44729907041518,Indian Restaurant
Banjara Hills,17.415,78.44,Rainbow Hospitals,17.41466895263344,78.44751557963536,Hospital
Banjara Hills,17.415,78.44,Just Parantha,17.408121285344333,78.44748143780596,Indian Restaurant
Banjara Hills,17.415,78.44,Rainbow Childrens Hospital,17.415003704691156,78.44758774927365,Hospital
Banjara Hills,17.415,78.44,Sinova,17.407609,78.4397175,Chinese Restaurant
Banjara Hills,17.415,78.44,Basil - A Veg Affair,17.425668192383174,78.43551713260099,Indian Restaurant
Banjara Hills,17.415,78.44,A la Liberty,17.407468764306813,78.4443370117286,Indian Restaurant
Banjara Hills,17.415,78.44,Basava Tharakam Indo American Cancer Hospital,17.416714730744978,78.43128167008757,Hospital
Banjara Hills,17.415,78.44,Sandarshini,17.405330330786924,78.45165618403848,Indian Restaurant
Banjara Hills,17.415,78.44,Khaansaab,17.41861916045506,78.44879241956647,Indian Restaurant
Banjara Hills,17.415,78.44,Golden Dragon,17.416585073227125,78.45030240100964,Chinese Restaurant
Banjara Hills,17.415,78.44,Grill Room,17.41451337245695,78.45042274314397,Indian Restaurant
Banjara Hills,17.415,78.44,Care Hospitals,17.412716221086537,78.45032460645284,Hospital
Banjara Hills,17.415,78.44,Paradise Restaurant,17.40360173463145,78.45284817831494,Indian Restaurant
Banjara Hills,17.415,78.44,NS Fast Food,17.412863383340046,78.429220016668,Chinese Restaurant
Banjara Hills,17.415,78.44,Arena - Taj Deccan,17.41782315303427,78.45070764958925,Indian Restaurant
Banjara Hills,17.415,78.44,Vasanta Bhavan - 'mana illu',17.42251861195245,78.42911573879688,Indian Restaurant
Banjara Hills,17.415,78.44,Elbit Medical Diagnostics Limited,17.407226198645777,78.44527074697908,Medical Center
Banjara Hills,17.415,78.44,Morning Mist - Nutraceutical Food Supplements,17.426297366196533,78.44426966975597,Pharmacy
Banjara Hills,17.415,78.44,SISA,17.41858551672896,78.4522009489915,Hospital
Banjara Hills,17.415,78.44,Shanbhag Samarth Restaurant,17.426235123015974,78.45069427589142,Indian Restaurant
Banjara Hills,17.415,78.44,Viranchi Hospitals,17.408222,78.45156,Hospital
Banjara Hills,17.415,78.44,NIMS,17.42168865675464,78.45213988513116,Hospital
Banjara Hills,17.415,78.44,Heritage Fresh,17.4240782370351,78.42868311747638,Convenience Store
Banjara Hills,17.415,78.44,The Chai,17.405365194250468,78.45139601336027,Indian Restaurant
Banjara Hills,17.415,78.44,Basra Pride,17.40496747384185,78.45173717993192,Indian Restaurant
Banjara Hills,17.415,78.44,Sharada Chinese Bhandi,17.413,78.4241,Chinese Restaurant
Banjara Hills,17.415,78.44,Banjara Darbar,17.426496607565145,78.45144597506658,Indian Restaurant
Banjara Hills,17.415,78.44,Ananda,17.413074031006833,78.42345805066093,Indian Restaurant
Banjara Hills,17.415,78.44,Akson Cafeteria,17.42473647008513,78.4537830453919,Indian Restaurant
Banjara Hills,17.415,78.44,Sitara Restaurent,17.431068896932356,78.44824282520119,Indian Restaurant
Banjara Hills,17.415,78.44,Asian Institute of Gastroenterology,17.421129539279562,78.45658780984755,Hospital
Banjara Hills,17.415,78.44,L.V.Prasad Eye Institute,17.424473228374364,78.42778783360194,Optical Shop
Banjara Hills,17.415,78.44,Image Hospitals,17.431148009741424,78.44660997390747,Hospital
Banjara Hills,17.415,78.44,EThames Business School,17.4270327081093,78.45178460376616,Trade School
Banjara Hills,17.415,78.44,Southern Mirchi,17.426418985546402,78.44855974848853,South Indian Restaurant
Banjara Hills,17.415,78.44,Hotel Bheema's Grand,17.415025522662795,78.44652185405666,South Indian Restaurant
Banjara Hills,17.415,78.44,Bhojanam (Flavours of South India),17.41293219848573,78.42375790228772,South Indian Restaurant
Banjara Hills,17.415,78.44,RAMS Dosa House.,17.423518642548046,78.42909955662059,South Indian Restaurant
Banjara Hills,17.415,78.44,Rajdhani,17.426479112177216,78.4382998852206,Rajasthani Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Santosh Dhaba,17.38848471244846,78.47950940403636,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Grand Hotel,17.387760162353516,78.47757720947266,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Papaji Ka Dhaba,17.388417891765517,78.47925741384874,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Taj Mahal Hotel,17.391941897116368,78.47691531512557,Hotel
"Bank Street, Hyderabad",17.38583333,78.47944444,Cafe Bahar,17.399595277716383,78.47856581533269,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Hotel Palace Heights,17.39126819382017,78.47734283585434,Hotel
"Bank Street, Hyderabad",17.38583333,78.47944444,"Care Hospital, Nampally",17.385599979467703,78.47443895221794,Hospital
"Bank Street, Hyderabad",17.38583333,78.47944444,Minerva Coffee Shop,17.40140986703394,78.48567190017107,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Chutney’s,17.391227,78.476393,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Fernandez Hospital,17.392011172838792,78.48088027580093,Hospital
"Bank Street, Hyderabad",17.38583333,78.47944444,Blue Fox,17.40140091064456,78.48565251505636,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Hotel Luminous One Continent,17.392396213647658,78.47760035056109,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,One Continent Atria,17.39244804080682,78.47766694907705,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Kamineni Hospital,17.39271316046503,78.47992572299331,Hospital
"Bank Street, Hyderabad",17.38583333,78.47944444,Shadaab,17.368661119712183,78.4755724156713,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Kamineni- Wockhardt Hospital,17.394164005558796,78.47947619212277,Hospital
"Bank Street, Hyderabad",17.38583333,78.47944444,Mohini Restaurant,17.401926224848605,78.4761530048415,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Blue Diamond,17.399272381561246,78.4747498932791,Chinese Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Swad tiffins,17.394467911547217,78.47661246746806,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,"10 Janpath, Rajdhani Hotel",17.377233769149605,78.4731270507053,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Reliance Fresh,17.39780409071511,78.48216779798997,Convenience Store
"Bank Street, Hyderabad",17.38583333,78.47944444,Swathi Coffee Shop,17.39909886479528,78.4806657400016,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Sweekar Hotel,17.390648269096964,78.48926552705764,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Al-humdulillah Hotel,17.390728238550555,78.46299202576266,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Dr P Siva Reddy Eye Hospital,17.397622,78.484269,Hospital
"Bank Street, Hyderabad",17.38583333,78.47944444,HaiKing,17.398455817616586,78.48428495965027,Chinese Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Apollo hospital,17.399448119381578,78.47935997316638,Hospital
"Bank Street, Hyderabad",17.38583333,78.47944444,Swathi Coffee Shoppe,17.390520864101767,78.49120385917917,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Neoretina Eyecare Institute,17.397756437809416,78.47079042281248,Hospital
"Bank Street, Hyderabad",17.38583333,78.47944444,Hotel Niagara,17.37725738262991,78.49179040135395,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Osmania General Hospital,17.372106416860685,78.47405946685468,Hospital
"Bank Street, Hyderabad",17.38583333,78.47944444,Hotel Niagara,17.37358089483838,78.49115780136282,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Hotel millennium By Nimantran,17.40151001319038,78.48579164168028,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Rayalaseema Ruchulu,17.402418601779566,78.4837993760255,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Ming's Court,17.40302635794113,78.48114666103608,Chinese Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Kabab Inn,17.400933535891085,78.48833978176117,Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,St.Paul's High School,17.398096953793164,78.48210120241343,High School
"Bank Street, Hyderabad",17.38583333,78.47944444,Pragati,17.38808781386729,78.48113363131787,South Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Gokul Chat Center,17.384716084990487,78.48315238952637,Chaat Place
"Bank Street, Hyderabad",17.38583333,78.47944444,Laxman Ki Bandi,17.378894588428974,78.46397328339408,South Indian Restaurant
"Bank Street, Hyderabad",17.38583333,78.47944444,Bikanerwala,17.399915,78.477244,Chaat Place
Barkatpura,17.39138889,78.49722222,Minerva Coffee Shop,17.40140986703394,78.48567190017107,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Bawarchi,17.40636911819762,78.49766214602543,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Blue Fox,17.40140091064456,78.48565251505636,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Santosh Dhaba,17.38848471244846,78.47950940403636,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Taj Mahal Hotel,17.399365130493145,78.4919542457942,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Swathi Coffee Shoppe,17.390520864101767,78.49120385917917,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Kadai Fast Food,17.39765852914418,78.50385344190198,Chinese Restaurant
Barkatpura,17.39138889,78.49722222,Sweekar Hotel,17.390648269096964,78.48926552705764,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Papaji Ka Dhaba,17.388417891765517,78.47925741384874,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Sl Diagnostics,17.399956498871788,78.5063002779482,Pharmacy
Barkatpura,17.39138889,78.49722222,Astoria Restaurant,17.406529837121578,78.49713575700014,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Kabab Inn,17.400933535891085,78.48833978176117,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Sherton Restaurant,17.391434917667624,78.5120755827751,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Santosh Family Dhaba,17.391440409300362,78.51154884776913,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Dr P Siva Reddy Eye Hospital,17.397622,78.484269,Hospital
Barkatpura,17.39138889,78.49722222,HaiKing,17.398455817616586,78.48428495965027,Chinese Restaurant
Barkatpura,17.39138889,78.49722222,Raghavendra Tiffins,17.39915723229006,78.51219825690798,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Hotel millennium By Nimantran,17.40151001319038,78.48579164168028,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Hotel Niagara,17.37725738262991,78.49179040135395,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Papaji Da Dhaba,17.397484150519947,78.51177631665453,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Bollywood Chillys,17.40656918283722,78.49734490444384,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Hotel Abhilasha Multicuisine Restaurant A/C,17.406840133037345,78.49675118081774,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Reliance Fresh,17.39780409071511,78.48216779798997,Convenience Store
Barkatpura,17.39138889,78.49722222,In & Out,17.374909406813817,78.49803068895783,Convenience Store
Barkatpura,17.39138889,78.49722222,Kamineni Hospital,17.39271316046503,78.47992572299331,Hospital
Barkatpura,17.39138889,78.49722222,Swathi Coffee Shop,17.39909886479528,78.4806657400016,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Rayalaseema Ruchulu,17.402418601779566,78.4837993760255,Indian Restaurant
Barkatpura,17.39138889,78.49722222,Yashoda Hospital,17.3745855675072,78.50042444337481,Hospital
Barkatpura,17.39138889,78.49722222,Kamineni- Wockhardt Hospital,17.394164005558796,78.47947619212277,Hospital
Barkatpura,17.39138889,78.49722222,Shanthi Deluxe,17.39977232975761,78.51302461244845,Indian Restaurant
Barkatpura,17.39138889,78.49722222,St.Paul's High School,17.398096953793164,78.48210120241343,High School
Barkatpura,17.39138889,78.49722222,Pragati,17.38808781386729,78.48113363131787,South Indian Restaurant
Barkatpura,17.39138889,78.49722222,Gokul Chat Center,17.384716084990487,78.48315238952637,Chaat Place
Basheerbagh,17.39972222,78.47666667,Cafe Bahar,17.399595277716383,78.47856581533269,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Mings Court,17.40487190585861,78.4765625180688,Chinese Restaurant
Basheerbagh,17.39972222,78.47666667,Blue Diamond,17.399272381561246,78.4747498932791,Chinese Restaurant
Basheerbagh,17.39972222,78.47666667,Chung Hua,17.40551386419471,78.47629989480403,Chinese Restaurant
Basheerbagh,17.39972222,78.47666667,Minerva Coffee Shop,17.40140986703394,78.48567190017107,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Blue Fox,17.40140091064456,78.48565251505636,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Taj Mahal Hotel,17.391941897116368,78.47691531512557,Hotel
Basheerbagh,17.39972222,78.47666667,Santosh Dhaba,17.38848471244846,78.47950940403636,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Apollo hospital,17.399448119381578,78.47935997316638,Hospital
Basheerbagh,17.39972222,78.47666667,Swathi Coffee Shop,17.39909886479528,78.4806657400016,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Grand Hotel,17.387760162353516,78.47757720947266,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Alex's kitchen,17.40605977151637,78.47837337149626,Chinese Restaurant
Basheerbagh,17.39972222,78.47666667,Kamat Hotel,17.404329985157272,78.46760188735026,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Ming's Court,17.40302635794113,78.48114666103608,Chinese Restaurant
Basheerbagh,17.39972222,78.47666667,Mor Chemist & Drugist,17.405201492102076,78.47686221409742,Pharmacy
Basheerbagh,17.39972222,78.47666667,Reliance Fresh,17.39780409071511,78.48216779798997,Convenience Store
Basheerbagh,17.39972222,78.47666667,Paradise Food Court,17.41211296764659,78.46544328325052,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Papaji Ka Dhaba,17.388417891765517,78.47925741384874,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Neoretina Eyecare Institute,17.397756437809416,78.47079042281248,Hospital
Basheerbagh,17.39972222,78.47666667,Kamineni- Wockhardt Hospital,17.394164005558796,78.47947619212277,Hospital
Basheerbagh,17.39972222,78.47666667,The Platinum Boutique Business Hotel Hyderabad,17.404353030148712,78.4817682238782,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Rayalaseema Ruchulu,17.402418601779566,78.4837993760255,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,One Continent Atria,17.39244804080682,78.47766694907705,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,HaiKing,17.398455817616586,78.48428495965027,Chinese Restaurant
Basheerbagh,17.39972222,78.47666667,Hotel Luminous One Continent,17.392396213647658,78.47760035056109,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Dr P Siva Reddy Eye Hospital,17.397622,78.484269,Hospital
Basheerbagh,17.39972222,78.47666667,Kamineni Hospital,17.39271316046503,78.47992572299331,Hospital
Basheerbagh,17.39972222,78.47666667,Chutney’s,17.391227,78.476393,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Hotel millennium By Nimantran,17.40151001319038,78.48579164168028,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Astoria Restaurant,17.40641344785369,78.4679708576128,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Taj Mahal Hotel,17.399365130493145,78.4919542457942,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Kabab Inn,17.400933535891085,78.48833978176117,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Hotel Ashoka,17.403873310084897,78.46555085373726,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Hotel Pakwaan,17.406289334113534,78.46674976190762,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Al-humdulillah Hotel,17.390728238550555,78.46299202576266,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Hotel Venkateswara,17.404563144898017,78.46471827033879,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Expotel Hotel,17.41388626830197,78.47862707284969,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,"Care Hospital, Nampally",17.385599979467703,78.47443895221794,Hospital
Basheerbagh,17.39972222,78.47666667,Shahji Ka Dhaba,17.403350084877214,78.46192629114414,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Hotel Fishland,17.40573232639999,78.46255907243965,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Green Bawarchi Restaurant,17.406461978729336,78.46124909980267,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Bade Miyan Kabab,17.41559859416284,78.48008666566277,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Bademiyan Kebabs,17.415720683329177,78.48005336720027,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Sweekar Hotel,17.390648269096964,78.48926552705764,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Swathi Coffee Shoppe,17.390520864101767,78.49120385917917,Indian Restaurant
Basheerbagh,17.39972222,78.47666667,St.Paul's High School,17.398096953793164,78.48210120241343,High School
Basheerbagh,17.39972222,78.47666667,Vidyaranya School,17.407415098162353,78.46998008330796,High School
Basheerbagh,17.39972222,78.47666667,Pragati,17.38808781386729,78.48113363131787,South Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Rayalaseema Ruchulu,17.403083780222655,78.46301186941695,South Indian Restaurant
Basheerbagh,17.39972222,78.47666667,Gokul Chat Center,17.384716084990487,78.48315238952637,Chaat Place
Basheerbagh,17.39972222,78.47666667,Bikanerwala,17.399915,78.477244,Chaat Place
Basheerbagh,17.39972222,78.47666667,Chicha's,17.40325495743855,78.46015157913072,Hyderabadi Restaurant
Basheerbagh,17.39972222,78.47666667,Shahi Dastarkhwan,17.40263998359257,78.46139897040429,Hyderabadi Restaurant
Bazarghat,17.39305556,78.46027778,Al-humdulillah Hotel,17.390728238550555,78.46299202576266,Indian Restaurant
Bazarghat,17.39305556,78.46027778,DineHill,17.405255858379928,78.4516736049954,Indian Restaurant
Bazarghat,17.39305556,78.46027778,Prince Hotel,17.394735873177506,78.44241019589802,Indian Restaurant
Bazarghat,17.39305556,78.46027778,Paradise Restaurant,17.40360173463145,78.45284817831494,Indian Restaurant
Bazarghat,17.39305556,78.46027778,Kamat Hotel,17.404329985157272,78.46760188735026,Indian Restaurant
